-0.00173517, -3.13352e-05,  -0.00017543,  1,  3.0651e-05,  0.00014765,  -4.10105e-05
-0.00369395, -0.000392722,  0.000137152,  1,  -0.00010574,  0.000383585,  -9.54817e-05
-0.00522125, -0.000371296,  0.000418689,  1,  -0.000108255,  0.00056989,  -0.000101071
-0.00644568, 0.000124194,  9.6088e-05,  1,  3.59399e-05,  0.000619811,  -0.000129722
-0.00776214, 0.000639238,  0.000334508,  1,  0.000113437,  0.000721864,  -0.000106537
-0.0092994, 0.000198635,  0.000464304,  1,  2.83839e-05,  0.000841017,  -0.000117564
-0.0104867, 0.000904603,  0.000349057,  1,  0.000181639,  0.000858156,  2.81701e-05
-0.0121265, 0.00153815,  0.000463462,  0.999999,  0.000298289,  0.00104548,  -6.67749e-06
-0.013524, 0.000530289,  0.000196101,  0.999999,  7.8682e-05,  0.00118057,  -7.20771e-05
-0.01388, 0.00253728,  0.000312281,  0.999999,  0.000534074,  0.00101576,  8.88656e-05
-0.0209449, 0.00398441,  0.000395505,  0.999998,  0.000878515,  0.00159222,  0.000103149
-0.0227222, 0.00090575,  5.61898e-05,  0.999999,  0.000223082,  0.00136139,  0.000123965
-0.0256299, 0.00063215,  0.000117074,  0.999999,  0.000212549,  0.0014398,  -0.000111112
-0.0211171, -0.0051941,  -0.000547616,  0.999999,  -0.00111958,  -0.000535206,  0.000290782
-0.0307288, -0.00966833,  -0.0014615,  0.999996,  -0.00188135,  0.00178139,  -0.00061013
-0.0347746, -0.0177271,  -0.00292844,  0.99999,  -0.00356475,  0.00243207,  -0.00110974
-0.035995, -0.020778,  -0.00349621,  0.999987,  -0.00409098,  0.00256708,  -0.00130474
-0.0377962, -0.0268827,  -0.00379067,  0.999981,  -0.0053386,  0.00270438,  -0.00133948
-0.0395253, -0.0346602,  -0.00320042,  0.999972,  -0.00672934,  0.00286233,  -0.00151788
-0.0412132, -0.0401629,  -0.00242995,  0.999963,  -0.0077519,  0.00321495,  -0.00173312
-0.0420946, -0.045977,  -0.00216157,  0.999952,  -0.00898834,  0.00337464,  -0.00179139
-0.043491, -0.0539477,  -0.0026178,  0.999935,  -0.0106575,  0.00368578,  -0.0017431
-0.0437492, -0.0584882,  -0.00235103,  0.999925,  -0.0115557,  0.00378477,  -0.00173147
-0.0440314, -0.0657028,  -0.00254458,  0.999907,  -0.0129283,  0.00390339,  -0.00166503
-0.0436839, -0.070149,  -0.00220018,  0.999896,  -0.0137299,  0.00398648,  -0.00169586
-0.0434294, -0.0748959,  -0.00266072,  0.999885,  -0.0145155,  0.00404076,  -0.00169192
-0.0421969, -0.0806347,  -0.00348908,  0.999869,  -0.0156249,  0.00393925,  -0.00135763
-0.0394888, -0.0876805,  -0.00465674,  0.999848,  -0.0170305,  0.00363068,  -0.000677671
-0.0391089, -0.0895558,  -0.00496382,  0.999843,  -0.017311,  0.00362574,  -0.000469648
-0.0372143, -0.0931235,  -0.00572863,  0.999832,  -0.0180303,  0.00339105,  -2.48592e-05
-0.0349691, -0.0943482,  -0.00625614,  0.999826,  -0.0183925,  0.00314635,  0.000150941
-0.0326437, -0.0971802,  -0.00721062,  0.999816,  -0.0189742,  0.00293556,  0.000401182
-0.0292601, -0.100465,  -0.00816204,  0.999806,  -0.0194925,  0.00261361,  0.000910235
-0.0289709, -0.103932,  -0.00935206,  0.999795,  -0.0200474,  0.00273943,  0.000975521
-0.0216333, -0.110098,  -0.0117151,  0.999774,  -0.0211364,  0.00191622,  0.00111958
-0.0223647, -0.115162,  -0.0137358,  0.999758,  -0.0218667,  0.0022667,  0.000954162
-0.0235245, -0.118878,  -0.0154374,  0.999748,  -0.0222781,  0.00263877,  0.000790347
-0.0238235, -0.122859,  -0.0169723,  0.99973,  -0.0230409,  0.00275981,  0.000749411
-0.0227849, -0.125981,  -0.0187165,  0.99972,  -0.023503,  0.00270382,  0.000829889
-0.0222477, -0.128953,  -0.0202669,  0.999712,  -0.023829,  0.00271119,  0.000927646
-0.0225837, -0.132516,  -0.0218169,  0.999698,  -0.0244089,  0.00287424,  0.000852986
-0.0203056, -0.134821,  -0.0239943,  0.99969,  -0.0247397,  0.0025927,  0.0011974
-0.0198793, -0.137427,  -0.0266352,  0.999683,  -0.0250049,  0.00257835,  0.00130926
-0.0205119, -0.155892,  -0.0283916,  0.999514,  -0.0310032,  0.00272937,  0.00178814
-0.0205692, -0.158871,  -0.0290335,  0.999494,  -0.0316348,  0.00276982,  0.0018585
-0.0207104, -0.159967,  -0.0293323,  0.999484,  -0.0319274,  0.0028435,  0.00183014
-0.0204994, -0.161232,  -0.0297356,  0.999481,  -0.0320511,  0.00273391,  0.00194811
-0.0203035, -0.16455,  -0.0304161,  0.999457,  -0.0327664,  0.0026912,  0.00200118
-0.0203512, -0.167692,  -0.031539,  0.999438,  -0.0333587,  0.00266444,  0.00215602
-0.0203862, -0.170267,  -0.0320877,  0.999418,  -0.0339285,  0.00264129,  0.00224713
-0.0207222, -0.178387,  -0.034047,  0.999366,  -0.0354098,  0.00255953,  0.00274743
-0.0208062, -0.184727,  -0.0360629,  0.999317,  -0.036717,  0.00249762,  0.0033963
-0.020999, -0.195449,  -0.0383454,  0.999229,  -0.0388844,  0.00241586,  0.00490241
-0.0208539, -0.199714,  -0.0403512,  0.999193,  -0.0397683,  0.00232534,  0.00515309
-0.0206783, -0.20574,  -0.0421391,  0.999141,  -0.040974,  0.00215895,  0.0058683
-0.0208302, -0.210376,  -0.0438172,  0.999097,  -0.0420005,  0.0020578,  0.00615401
-0.0214796, -0.215616,  -0.0461844,  0.999047,  -0.0431167,  0.00197173,  0.00645719
-0.0225077, -0.221289,  -0.0487642,  0.998995,  -0.0443029,  0.00190244,  0.00659584
-0.0235006, -0.226552,  -0.0507887,  0.998942,  -0.0454391,  0.00179376,  0.00683564
-0.0264575, -0.241761,  -0.0528601,  0.998786,  -0.0483515,  0.00195438,  0.00917209
-0.0277572, -0.245726,  -0.0546314,  0.998756,  -0.0490837,  0.00185648,  0.00854487
-0.0296071, -0.244852,  -0.0552662,  0.998773,  -0.0488787,  0.00184997,  0.00779224
-0.0311726, -0.245103,  -0.0561806,  0.998771,  -0.0489872,  0.0017866,  0.00736074
-0.0339648, -0.243089,  -0.0569633,  0.998796,  -0.0485513,  0.00177946,  0.00672703
-0.0377239, -0.240875,  -0.0566882,  0.998825,  -0.0480051,  0.0018449,  0.006352
-0.0396292, -0.237984,  -0.0561942,  0.998855,  -0.0474375,  0.00185476,  0.00597067
-0.0429188, -0.233972,  -0.0552169,  0.998896,  -0.0466166,  0.00187234,  0.00547502
-0.0439571, -0.232654,  -0.0551988,  0.998907,  -0.0464109,  0.00186725,  0.00532254
-0.0489704, -0.22656,  -0.0543708,  0.998966,  -0.0451646,  0.00202902,  0.00484757
-0.0508424, -0.223453,  -0.0544391,  0.998995,  -0.0445333,  0.00208189,  0.00472468
-0.0537641, -0.220687,  -0.0545448,  0.999015,  -0.0440741,  0.00216931,  0.00474027
-0.0555885, -0.218698,  -0.0539504,  0.999031,  -0.0436837,  0.00223883,  0.00495742
-0.0596365, -0.216373,  -0.0534718,  0.999046,  -0.0433046,  0.00232095,  0.00508471
-0.061573, -0.215456,  -0.0531813,  0.99905,  -0.0431657,  0.00237,  0.00543817
-0.0636003, -0.214866,  -0.0537869,  0.999055,  -0.0430522,  0.0023781,  0.0055177
-0.0671429, -0.214324,  -0.0542604,  0.999054,  -0.0430741,  0.00238502,  0.00539217
-0.0704758, -0.214799,  -0.0549008,  0.999046,  -0.0432762,  0.00234054,  0.00540741
-0.0723563, -0.214582,  -0.0552773,  0.99905,  -0.043178,  0.00229109,  0.00543151
-0.0744803, -0.215417,  -0.0557222,  0.999044,  -0.0433352,  0.0022483,  0.00531578
-0.0769554, -0.216942,  -0.0563413,  0.99903,  -0.043673,  0.00221042,  0.00508364
-0.0795108, -0.217408,  -0.0571422,  0.999034,  -0.0436358,  0.002155,  0.00476423
-0.0816623, -0.218306,  -0.0583579,  0.999033,  -0.0436927,  0.00211809,  0.00436094
-0.0847892, -0.220126,  -0.0604187,  0.999022,  -0.0439794,  0.00210488,  0.00400602
-0.0864814, -0.221016,  -0.0616362,  0.999021,  -0.0440469,  0.00205516,  0.00364241
-0.0893511, -0.222736,  -0.0630806,  0.999005,  -0.0444162,  0.00212048,  0.0035094
-0.0904355, -0.224659,  -0.0644991,  0.99899,  -0.044759,  0.00205755,  0.00339222
-0.0924695, -0.226961,  -0.0660461,  0.998968,  -0.0452344,  0.002114,  0.00348622
-0.0949513, -0.230735,  -0.0682796,  0.998926,  -0.0461128,  0.00211475,  0.00388412
-0.0972567, -0.233862,  -0.0697704,  0.998888,  -0.0468964,  0.0021371,  0.00430547
-0.0989899, -0.238288,  -0.071505,  0.998831,  -0.0480154,  0.0021819,  0.00513204
-0.101338, -0.24021,  -0.0728864,  0.998809,  -0.0484119,  0.00225766,  0.00555334
-0.10313, -0.243004,  -0.0743227,  0.99877,  -0.0491785,  0.00222879,  0.00594472
-0.105545, -0.260941,  -0.076891,  0.998594,  -0.0526645,  0.00174002,  0.00576347
-0.10702, -0.263878,  -0.076216,  0.998577,  -0.0529992,  0.00168738,  0.00567094
-0.125313, -0.245067,  -0.0936835,  0.999216,  -0.0392058,  -0.000459319,  0.00546305
-0.127634, -0.249818,  -0.0945092,  0.999197,  -0.0397154,  -0.000484695,  0.00526514
-0.130423, -0.256561,  -0.0974155,  0.999158,  -0.0406985,  -0.000634867,  0.005143
-0.131883, -0.26184,  -0.099093,  0.999122,  -0.0415604,  -0.000674808,  0.00519785
-0.135415, -0.271105,  -0.100218,  0.999071,  -0.0428173,  -0.000735256,  0.00476678
-0.136887, -0.273092,  -0.101615,  0.999056,  -0.0431687,  -0.000774764,  0.00476365
-0.140393, -0.266079,  -0.104895,  0.99909,  -0.042374,  -0.00068349,  0.00486134
-0.141621, -0.269078,  -0.105011,  0.999069,  -0.0428718,  -0.000686335,  0.00476607
-0.145156, -0.269008,  -0.105665,  0.999076,  -0.0427509,  -0.00060899,  0.00448702
-0.147649, -0.26792,  -0.106202,  0.99908,  -0.0426429,  -0.000591027,  0.00456875
-0.149786, -0.266435,  -0.105825,  0.999085,  -0.0425103,  -0.000561709,  0.00469257
-0.151843, -0.262034,  -0.104588,  0.999113,  -0.0418517,  -0.000511355,  0.00463602
-0.153794, -0.260369,  -0.104645,  0.999126,  -0.0415516,  -0.0004566,  0.00453446
-0.15702, -0.259625,  -0.105829,  0.999133,  -0.0413752,  -0.000396223,  0.00453835
-0.159584, -0.260731,  -0.106668,  0.999125,  -0.0416047,  -0.000368372,  0.00436199
-0.160887, -0.261919,  -0.107048,  0.999117,  -0.0418,  -0.000389847,  0.00426471
-0.162363, -0.263851,  -0.107698,  0.999107,  -0.0420518,  -0.000441524,  0.00409241
-0.163734, -0.265369,  -0.108544,  0.999097,  -0.0422987,  -0.000446667,  0.00408351
-0.165772, -0.267489,  -0.109718,  0.999084,  -0.0425799,  -0.000479286,  0.004185
-0.168356, -0.269626,  -0.110283,  0.999064,  -0.0430363,  -0.00052053,  0.00427439
-0.170916, -0.273704,  -0.11213,  0.999038,  -0.0436158,  -0.000542534,  0.00444907
-0.172927, -0.276327,  -0.113654,  0.999019,  -0.044049,  -0.000563201,  0.0045946
-0.175782, -0.279369,  -0.115712,  0.999,  -0.0444431,  -0.000578278,  0.0047449
-0.178956, -0.282771,  -0.117538,  0.998978,  -0.044952,  -0.000589717,  0.00477391
-0.182506, -0.285338,  -0.118624,  0.998955,  -0.0454448,  -0.000585731,  0.00483987
-0.184706, -0.287986,  -0.120117,  0.998937,  -0.045823,  -0.000611509,  0.00491033
-0.186619, -0.290357,  -0.121301,  0.998918,  -0.0462274,  -0.000624051,  0.00497364
-0.190269, -0.293199,  -0.122652,  0.998899,  -0.0466356,  -0.000603769,  0.00498085
-0.192915, -0.296156,  -0.123911,  0.998881,  -0.0470219,  -0.000622126,  0.0049661
-0.195776, -0.297702,  -0.124732,  0.998867,  -0.0473133,  -0.000603258,  0.00499544
-0.198811, -0.299851,  -0.126589,  0.998849,  -0.047698,  -0.000612831,  0.00503842
-0.202068, -0.303242,  -0.128328,  0.998829,  -0.0481123,  -0.000584993,  0.0050195
-0.204208, -0.306616,  -0.129324,  0.998802,  -0.0486665,  -0.000622837,  0.00506938
-0.208229, -0.310131,  -0.131435,  0.998778,  -0.0491679,  -0.000620476,  0.00501444
-0.211684, -0.313796,  -0.13304,  0.998745,  -0.0498254,  -0.000632985,  0.00502703
-0.214906, -0.315071,  -0.134335,  0.998741,  -0.0499451,  -0.00060989,  0.00471076
-0.217853, -0.315422,  -0.134625,  0.998742,  -0.0499587,  -0.000548567,  0.00422818
-0.220817, -0.315714,  -0.13474,  0.998743,  -0.0499879,  -0.000465204,  0.00368792
-0.224567, -0.315485,  -0.1352,  0.998755,  -0.049803,  -0.000369639,  0.00270963
-0.228196, -0.314996,  -0.136724,  0.998773,  -0.0494767,  -0.000162476,  0.00201915
-0.235631, -0.308514,  -0.137097,  0.998862,  -0.0476996,  0.000370872,  8.92601e-06
-0.238276, -0.307127,  -0.137803,  0.998879,  -0.0473349,  0.000634349,  -0.000406119
-0.24955, -0.289947,  -0.138864,  0.99906,  -0.0432385,  0.00249407,  -0.0019224
-0.254001, -0.282396,  -0.13845,  0.999124,  -0.0416471,  0.00340684,  -0.00225194
-0.258483, -0.277229,  -0.139102,  0.999169,  -0.0404441,  0.00422504,  -0.00261363
-0.300115, -0.242614,  -0.140518,  0.999335,  -0.032366,  0.014511,  -0.00849985
-0.33241, -0.232487,  -0.140696,  0.999217,  -0.0302375,  0.0218662,  -0.0131676
-0.331835, -0.233196,  -0.140129,  0.999217,  -0.0305054,  0.0215834,  -0.0130175
-0.338011, -0.233428,  -0.136851,  0.999156,  -0.0310416,  0.0230412,  -0.0138958
-0.31389, -0.243194,  -0.155182,  0.999411,  -0.0300338,  0.0145342,  -0.00807292
-0.315074, -0.255169,  -0.166697,  0.999463,  -0.0300696,  0.0111875,  -0.00671007
-0.289211, -0.267627,  -0.185967,  0.999549,  -0.0299432,  0.0017158,  -0.00134649
-0.282728, -0.270653,  -0.190911,  0.999554,  -0.0298491,  -0.000684903,  -9.60848e-05
-0.281824, -0.273303,  -0.191846,  0.999542,  -0.0302444,  -0.00119189,  0.000309991
-0.258411, -0.288148,  -0.209965,  0.999464,  -0.0307705,  -0.00985995,  0.00521275
-0.25743, -0.290681,  -0.214168,  0.999444,  -0.0307353,  -0.0114712,  0.00602996
-0.258449, -0.292988,  -0.215267,  0.999433,  -0.0310531,  -0.011505,  0.00615548
-0.264926, -0.294732,  -0.215405,  0.999439,  -0.0313575,  -0.010407,  0.00550259
-0.272016, -0.295374,  -0.215945,  0.999451,  -0.0315102,  -0.00909901,  0.00460951
-0.285568, -0.297601,  -0.215228,  0.999465,  -0.0319853,  -0.00622667,  0.00265364
-0.299522, -0.298007,  -0.214301,  0.999474,  -0.032258,  -0.00314679,  0.000581809
-0.312393, -0.300109,  -0.213193,  0.999461,  -0.0328163,  -0.000308569,  -0.00128086
-0.324455, -0.300718,  -0.212326,  0.999447,  -0.0330499,  0.0022288,  -0.00298955
-0.339696, -0.30045,  -0.210978,  0.999426,  -0.0331367,  0.00507546,  -0.00487094
-0.345995, -0.299294,  -0.212111,  0.99943,  -0.0327886,  0.00596311,  -0.00537722
-0.348564, -0.298474,  -0.21473,  0.999448,  -0.032266,  0.00588031,  -0.0053233
-0.350751, -0.296643,  -0.217358,  0.999474,  -0.0315116,  0.00562716,  -0.00521291
-0.351271, -0.294743,  -0.2207,  0.999506,  -0.0306315,  0.00506511,  -0.00492478
-0.352974, -0.293685,  -0.223859,  0.999529,  -0.0299562,  0.00474559,  -0.00475053
-0.346429, -0.2919,  -0.236701,  0.99961,  -0.0277509,  0.00114769,  -0.00281637
-0.333065, -0.305587,  -0.241909,  0.999554,  -0.029761,  -0.00260662,  -0.000447306
-0.331293, -0.299168,  -0.228457,  0.999539,  -0.0303317,  -7.27525e-05,  -0.00156957
-0.316636, -0.297572,  -0.209385,  0.999464,  -0.0326612,  0.00166484,  -0.00154089
-0.294388, -0.280352,  -0.192347,  0.999497,  -0.0316713,  0.00145728,  -0.00114223
-0.261853, -0.27664,  -0.199099,  0.999533,  -0.029991,  -0.00526809,  0.00265641
-0.257285, -0.279886,  -0.1997,  0.99952,  -0.030556,  -0.00435412,  0.00256799
-0.246168, -0.28377,  -0.204619,  0.999508,  -0.0307078,  -0.0053954,  0.00338095
-0.23481, -0.286817,  -0.207067,  0.9995,  -0.0309037,  -0.00553863,  0.00377334
-0.214901, -0.294565,  -0.214897,  0.999468,  -0.0314858,  -0.00687711,  0.00499953
-0.21134, -0.326872,  -0.243412,  0.999421,  -0.033949,  0.00221835,  0.000377061
-0.198787, -0.339275,  -0.261227,  0.999414,  -0.0338876,  0.00471741,  -0.000406228
-0.178203, -0.348972,  -0.276563,  0.999423,  -0.0335762,  0.00520213,  -0.000300949
-0.16276, -0.356224,  -0.283009,  0.999409,  -0.034054,  0.00464921,  0.000355358
-0.134774, -0.360024,  -0.311041,  0.999496,  -0.0310226,  0.00667055,  -1.26202e-05
-0.11924, -0.366023,  -0.318968,  0.999488,  -0.0311446,  0.00737803,  1.70167e-05
-0.0794015, -0.373835,  -0.343638,  0.999557,  -0.0294248,  0.00215897,  0.00379654
-0.0981073, -0.370524,  -0.322477,  0.999467,  -0.0314977,  0.00850167,  0.000775189
-0.0676901, -0.377702,  -0.315001,  0.999399,  -0.0340438,  0.00559634,  0.00335203
-0.0483465, -0.378914,  -0.317358,  0.999398,  -0.0341053,  0.00456836,  0.00433859
-0.0437041, -0.37771,  -0.316051,  0.999387,  -0.0340876,  0.00733746,  0.00326551
-0.0260658, -0.376913,  -0.316397,  0.999385,  -0.0340751,  0.00755667,  0.00349817
-0.01312, -0.374996,  -0.31563,  0.999395,  -0.0339537,  0.00637729,  0.00395691
-0.00657982, -0.372549,  -0.314261,  0.999396,  -0.0338162,  0.00704529,  0.00379658
0.00702456, -0.367432,  -0.307221,  0.999391,  -0.0337234,  0.00811252,  0.00380603
0.0169086, -0.363979,  -0.303681,  0.99939,  -0.0336727,  0.00837324,  0.00387839
0.0225655, -0.363844,  -0.304428,  0.999396,  -0.0336172,  0.00785991,  0.00390699
0.0235391, -0.361245,  -0.300897,  0.999393,  -0.0334955,  0.00878857,  0.00390035
0.0254715, -0.36236,  -0.303609,  0.999402,  -0.0334919,  0.00773128,  0.00383376
0.0154092, -0.360647,  -0.301016,  0.999404,  -0.0334474,  0.00766502,  0.00371618
-0.0124376, -0.358286,  -0.298331,  0.999412,  -0.0333847,  0.00703544,  0.00353084
-0.036453, -0.357014,  -0.294279,  0.999419,  -0.0333626,  0.00613243,  0.00342696
-0.0515888, -0.354975,  -0.292755,  0.999429,  -0.0331527,  0.00552476,  0.00340957
-0.0799572, -0.356916,  -0.294407,  0.999431,  -0.0332659,  0.00459579,  0.00316056
-0.10048, -0.356369,  -0.293255,  0.999431,  -0.0333033,  0.00434187,  0.00310389
-0.119056, -0.354001,  -0.291952,  0.999436,  -0.0331618,  0.00419939,  0.0031019
-0.143061, -0.336974,  -0.30009,  0.999437,  -0.0326345,  0.00575835,  0.00525687
-0.1507, -0.338573,  -0.299216,  0.999442,  -0.0327275,  0.00481895,  0.0045869
-0.161363, -0.341825,  -0.292846,  0.999439,  -0.0328068,  0.00532024,  0.00415892
-0.160318, -0.352402,  -0.292492,  0.999437,  -0.0331792,  0.00401471,  0.00287745
-0.163497, -0.353434,  -0.290879,  0.999438,  -0.033203,  0.00366064,  0.00263747
-0.168544, -0.359194,  -0.29356,  0.999434,  -0.0334008,  0.00329199,  0.00222856
-0.171571, -0.360126,  -0.294261,  0.999435,  -0.0333872,  0.00321108,  0.00216552
-0.177191, -0.364251,  -0.299041,  0.999431,  -0.0335252,  0.00316708,  0.00198544
-0.181152, -0.366199,  -0.300955,  0.999427,  -0.0336322,  0.00315489,  0.00191218
-0.190152, -0.367809,  -0.301429,  0.999424,  -0.0337467,  0.00305709,  0.00186577
-0.192326, -0.3689,  -0.30211,  0.999424,  -0.0337444,  0.00293302,  0.00183909
-0.194377, -0.367905,  -0.300116,  0.999427,  -0.0336924,  0.00253745,  0.00180583
-0.195891, -0.367704,  -0.300214,  0.999425,  -0.0337371,  0.00276655,  0.00185664
-0.197759, -0.366672,  -0.299692,  0.999427,  -0.0336704,  0.00279464,  0.00193549
-0.199324, -0.365496,  -0.298625,  0.999428,  -0.033634,  0.00276038,  0.00197841
-0.200175, -0.363224,  -0.297283,  0.999435,  -0.0334764,  0.00227079,  0.00192057
-0.201498, -0.360415,  -0.29514,  0.99944,  -0.0333691,  0.0017584,  0.00195185
-0.201111, -0.355605,  -0.290297,  0.99945,  -0.0330897,  0.000861524,  0.00204779
-0.204268, -0.355007,  -0.290719,  0.999449,  -0.0330916,  0.00122678,  0.00210813
-0.206378, -0.354051,  -0.289761,  0.999449,  -0.0330927,  0.00137207,  0.0021558
-0.209208, -0.352899,  -0.289246,  0.999451,  -0.0330355,  0.00147265,  0.0021835
-0.210517, -0.347812,  -0.286134,  0.999462,  -0.0326811,  0.000871002,  0.00254403
-0.212634, -0.348317,  -0.2866,  0.99946,  -0.0327641,  0.00102184,  0.00242467
-0.215439, -0.347923,  -0.286343,  0.999463,  -0.0326609,  0.000801075,  0.00246141
-0.217762, -0.348302,  -0.286189,  0.999458,  -0.0328187,  0.000996663,  0.00235467
-0.221404, -0.348626,  -0.286327,  0.999459,  -0.0327943,  0.00115648,  0.00228693
-0.22603, -0.349099,  -0.286217,  0.999462,  -0.0327409,  0.00056921,  0.00203244
-0.228595, -0.349638,  -0.286972,  0.999459,  -0.0328163,  0.000581085,  0.00199382
-0.232111, -0.350357,  -0.287073,  0.999457,  -0.0328746,  0.000605598,  0.00197764
-0.235046, -0.350725,  -0.288118,  0.999459,  -0.0328329,  0.000557252,  0.00193864
-0.241496, -0.350864,  -0.289168,  0.999457,  -0.032874,  0.000661082,  0.00197598
-0.244257, -0.351292,  -0.288799,  0.999457,  -0.0329075,  0.000280535,  0.00186578
-0.246558, -0.351428,  -0.2885,  0.999458,  -0.0328702,  0.000234985,  0.00183996
-0.24885, -0.351497,  -0.288221,  0.999456,  -0.0329268,  0.000135939,  0.00177723
-0.251545, -0.351449,  -0.288281,  0.999457,  -0.0329011,  0.000119179,  0.00181021
-0.259918, -0.351463,  -0.290519,  0.99946,  -0.0328206,  0.000321773,  0.00182391
-0.261246, -0.352136,  -0.289246,  0.999457,  -0.0328974,  -0.000570264,  0.00161039
-0.263347, -0.352196,  -0.289818,  0.99946,  -0.0328065,  -0.000671329,  0.00163514
